,Height,Weight,Gender_,ne_sco_train,ne_sco_test,squr_error_reg,ne_sco_tr,ne_sco_te,reg_sco_te,reg_sco_tr,abs_error_reg,sqrt_error_knn,abs_error_knn
6491,63.24477476,125.6937291,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6492,62.81992317,102.4003736,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6493,68.41011722,153.4653345,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6494,62.71683192,108.5926871,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6495,64.2805042,162.2989961,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6496,61.92419681,125.8216917,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6497,62.73718902,141.3430953,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6498,63.09309401,137.1122674,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6499,58.43126896,114.5044378,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6500,69.35848637,181.6209269,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6501,67.46079197,157.2586681,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6502,62.83568066,128.8506717,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6503,60.28059756,116.4681542,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6504,67.28135824,151.0068276,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6505,69.38224536,182.3085296,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6506,60.39879478,123.8314146,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6507,62.43242625,116.1614915,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6508,62.23139745,142.1556613,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6509,60.07624076,139.0846037,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6510,65.49901085,146.7844461,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6511,61.23838132,130.5276472,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6512,60.18097669,126.3457066,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6513,61.47813579,116.277148,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6514,68.55456816,151.7860393,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6515,67.97801985,157.8336334,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6516,60.50076559,120.9969839,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6517,62.04831857,141.224547,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6518,60.18343848,99.35503985,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6519,66.24696574,154.4063733,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6520,65.92406822,137.1991533,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6521,63.64157009,121.494688,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6522,62.15775128,133.9518892,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6523,67.03121709,145.5251904,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6524,62.71797937,113.6220658,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6525,58.59655453,107.048405,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6526,66.87497089,146.0579724,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6527,65.17926277,149.9470463,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6528,63.6760971,122.3446546,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6529,63.21668627,134.8961171,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6530,63.46611612,132.3618442,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6531,66.0810431,150.7059028,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6532,64.56167877,142.8417711,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6533,67.09966133,148.5627061,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6534,65.03874017,129.5108121,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6535,62.32127193,139.3209316,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6536,68.37545273,163.8097458,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6537,61.51198691,136.4245011,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6538,63.15852253,132.2344107,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6539,62.21584207,133.6151543,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6540,65.56431557,134.6209202,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6541,64.56262712,137.4400865,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6542,65.09530835,156.0623963,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6543,61.81552319,118.3258826,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6544,64.65579525,136.0442206,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6545,66.23045733,152.3126322,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6546,63.71493006,127.8768732,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6547,61.81966284,121.5803839,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6548,63.5528925,141.9530603,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6549,63.85308829,137.1486919,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6550,63.55635371,134.7505941,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6551,66.15592203,151.5670963,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6552,62.38950263,110.8056293,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6553,68.87426856,165.5921993,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6554,65.248367,137.1643052,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6555,59.71810115,109.8166548,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6556,61.01861057,120.8267004,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6557,59.10924752,104.8770677,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6558,61.66700337,115.6778924,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6559,62.36454965,128.4196255,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6560,66.03474721,132.2611657,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6561,64.26084149,131.395557,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6562,61.55136664,124.5142356,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6563,61.62720923,134.3352835,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6564,65.25541754,137.4155435,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6565,64.68860307,120.0888921,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6566,64.20538451,143.6233038,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6567,61.53892011,125.4972186,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6568,62.7748174,137.5099958,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6569,60.12477685,111.5768608,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6570,66.79100914,142.7758192,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6571,64.10940651,131.7791666,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6572,60.13284892,129.7351312,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6573,64.54716626,143.1906606,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6574,64.75536572,146.1156543,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6575,63.57910071,144.0550934,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6576,61.95169687,127.313317,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6577,62.15356217,134.0279128,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6578,64.90379908,152.572858,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6579,62.9433574,136.7731558,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6580,58.51016063,113.7885903,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6581,65.68692281,144.499251,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6582,62.33662335,134.112154,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6583,59.90353879,119.5808538,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6584,64.68403293,144.404884,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6585,64.8539766,158.445603,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6586,60.66750663,123.6249244,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6587,63.78789753,128.2041188,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6588,68.07802749,182.700437,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6589,62.71807654,116.0563416,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6590,60.92579066,114.7843992,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6591,63.35510222,122.1160477,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6592,67.20437177,156.1722271,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6593,58.3237477,117.053156,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6594,68.01439098,171.7982763,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6595,60.01386373,133.3275301,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6596,64.11319612,146.8912326,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6597,69.44538671,164.3698841,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6598,65.72053427,140.0248557,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6599,66.37858932,153.447071,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6600,64.76236607,135.7802295,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6601,62.83091941,142.5646953,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6602,56.94941514,107.1718559,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6603,61.75315958,113.0062574,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6604,67.74290144,152.6500975,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6605,65.25744512,155.1645527,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6606,63.041982,119.9372934,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6607,63.42844862,132.3576722,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6608,59.94211972,123.4984918,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6609,67.42648363,156.6650346,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6610,63.55140316,129.1620248,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6611,63.59516673,145.4775395,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6612,63.95141659,132.1063217,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6613,62.64236548,146.737562,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6614,58.61998063,114.0506067,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6615,62.04892563,116.5140682,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6616,65.08457733,149.1940926,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6617,64.55493433,134.5466637,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6618,62.18099705,133.8840593,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6619,60.4007145,118.7138093,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6620,56.67814049,97.26996668,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6621,62.44846964,132.3370775,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6622,65.16350081,151.97845,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6623,61.92104846,115.8748176,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6624,54.61685783,71.39374874,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6625,55.73973682,108.1219685,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6626,62.27668272,130.0909642,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6627,62.57079146,126.181469,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6628,62.40811817,142.7644183,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6629,60.17735145,98.74503773,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6630,61.66768853,134.7326578,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6631,67.33627469,164.9290431,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6632,68.78012315,176.4508177,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6633,60.54186818,102.5457909,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6634,63.80604453,145.4296505,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6635,65.73793487,144.0899169,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6636,60.21883776,109.1905292,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6637,62.8938216,118.2176407,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6638,66.68250215,147.1528159,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6639,62.73045911,110.2421108,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6640,65.44910637,140.6086262,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6641,61.70629215,124.812241,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6642,67.53086027,157.7152995,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6643,61.61238161,117.1031548,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6644,63.9399261,149.8572471,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6645,66.29405894,153.1386927,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6646,68.22540733,162.9247719,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6647,66.64332297,162.1600945,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6648,64.3225588,148.6514722,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6649,67.29626802,162.5281784,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6650,61.86561423,106.7320495,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6651,61.63989121,117.8486261,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6652,62.0733898,103.1410971,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6653,64.36759095,126.5191191,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6654,69.13614443,165.681834,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6655,63.42264679,138.4279556,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6656,65.88097189,151.0653245,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6657,63.34214998,138.945613,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6658,66.20841993,147.8559528,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6659,68.78656612,168.944931,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6660,64.70435852,152.5800089,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6661,64.74190345,152.9785678,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6662,65.60787045,154.2290731,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6663,66.23509454,145.2171775,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6664,65.10812003,157.584439,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6665,65.76964217,152.683156,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6666,66.67378369,148.4291279,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6667,61.92387506,130.7672493,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6668,66.06276486,160.2922506,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6669,67.16180565,160.2010312,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6670,56.97513323,89.16984997,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6671,64.08126978,157.5891411,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6672,63.20683042,140.4579414,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6673,57.98151241,92.11842639,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6674,62.63601614,129.5732048,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6675,67.2774973,146.4918982,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6676,69.08275948,163.6320265,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6677,62.37965119,130.7813929,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6678,64.86065867,159.5682255,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6679,62.23359829,122.7596294,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6680,70.64213544,183.2872782,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6681,65.38991636,140.7200929,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6682,63.30953931,134.417675,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6683,66.26522265,158.7429151,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6684,66.28293782,132.7557885,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6685,63.24273593,119.2295061,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6686,64.41585421,117.3365883,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6687,70.01483677,188.6178834,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6688,69.73506696,159.6296466,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6689,61.89055931,110.9196877,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6690,64.21086615,158.206206,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6691,62.50746559,126.1149338,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6692,64.25528936,124.9001814,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6693,62.8050638,124.765438,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6694,62.25271726,122.5800652,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6695,63.06073505,133.943537,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6696,61.95723857,130.9716415,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6697,59.17660952,115.4488156,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6698,66.38286997,150.1422991,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6699,65.07411934,149.2303332,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6700,60.71608236,130.6477151,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6701,62.64421696,123.7928975,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6702,60.95548665,105.8805806,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6703,68.8502596,178.2954625,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6704,63.59370915,144.4191869,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6705,64.21682077,145.6034656,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6706,64.45090467,153.0217758,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6707,56.78938641,95.32808768,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6708,67.00818656,151.7352353,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6709,68.99169059,183.6385803,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6710,59.76093236,100.362087,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6711,64.40859985,131.5244175,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6712,61.58004413,137.0530566,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6713,63.15074549,140.6803754,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6714,58.03741798,100.4968306,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6715,66.58413999,143.2963879,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6716,66.9828955,140.0166211,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6717,66.04039808,137.8745736,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6718,64.60313563,148.6388064,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6719,65.93552467,135.9267252,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6720,65.65512786,143.5331275,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6721,60.26640777,113.0695689,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6722,62.93589257,130.8436364,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6723,66.11894353,167.5735565,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6724,64.30621882,132.8640682,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6725,64.173306,149.326567,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6726,64.0354961,138.7013158,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6727,62.64635228,122.3360243,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6728,63.56537432,134.8007151,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6729,61.30736776,119.6320286,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6730,64.64085695,119.3293302,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6731,63.89752581,126.6145128,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6732,59.33956805,105.2986552,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6733,66.12383716,143.3714084,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
6734,64.6652424,145.9794774,0,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
